"",".model","Item","Type","Market",".type","ME","RMSE","MAE","MPE","MAPE","MASE","RMSSE","ACF1"
"48","ARIMA_model","Potato (Local)","Wholesale","Pettah","Test",48.3647432487636,54.7789418612068,49.2458027093515,12.1925476024545,12.4595353177842,NA,NA,0.851044374296319
"49","ARIMA_model","Big Onion (Local)","Retail","Dambulla","Test",-28.0431157157531,41.1739164457131,30.3471219198428,-15.2896460352177,16.1997739639702,NA,NA,0.840971252552361
"50","ARIMA_model","Big Onion (Local)","Retail","Pettah","Test",-65.7841491499917,74.874881468737,65.7841491499917,-56.0903247158468,56.0903247158468,NA,NA,0.867306488018614
"51","ARIMA_model","Big Onion (Local)","Wholesale","Dambulla","Test",-29.2969516874621,41.9029518488853,31.2696439672991,-17.8287635201304,18.6735629778068,NA,NA,0.83529384403158
"52","ARIMA_model","Big Onion (Local)","Wholesale","Pettah","Test",-41.631342914767,47.5287563088132,41.631342914767,-33.353647952496,33.353647952496,NA,NA,0.868200156638759
"53","ARIMA_model","Red Onion (Imp)","Retail","Dambulla","Test",-29.539655802954,37.7525747339385,32.5482259283045,-9.80146383521776,10.5835884661383,NA,NA,0.471199923225073
"54","ARIMA_model","Red Onion (Imp)","Retail","Pettah","Test",-1.69093753383525,1.84537645880198,1.69093753383525,-0.483125009667214,0.483125009667214,NA,NA,0.85922263748847
"55","ARIMA_model","Red Onion (Imp)","Wholesale","Dambulla","Test",-29.7046863227057,37.8159118352217,32.66549622853,-10.5532398721004,11.3644206682167,NA,NA,0.46709397817033
"56","ARIMA_model","Red Onion (Imp)","Wholesale","Pettah","Test",-3.88057183732601,8.00948823410783,5.9097717613475,-1.41572783206606,2.10487021544115,NA,NA,0.834024090516644
"57","ARIMA_model","Red Onion (Local)","Retail","Dambulla","Test",-4.53651107916518,38.7223189062047,31.1837414095326,-5.78706191656214,16.0962420040538,NA,NA,0.629319656739323
"58","ARIMA_model","Red Onion (Local)","Retail","Pettah","Test",-84.2005593987709,114.223812466297,84.2005593987709,-63.000210000947,63.000210000947,NA,NA,0.886348719624184
"59","ARIMA_model","Red Onion (Local)","Wholesale","Dambulla","Test",-4.43382819621481,38.7305404146729,31.2192335490094,-6.86874534054559,18.1084651353429,NA,NA,0.629598363764653
"60","ARIMA_model","Red Onion (Local)","Wholesale","Pettah","Test",-38.0576816780519,39.8285503254183,38.0576816780519,-13.4571851522608,13.4571851522608,NA,NA,0.795393010051238
